,correlation,scores_based_on_emp_rank,p_value,subharmonic_method,periods_considered,threshold_exponent
1462,-0.06633914619856174,"[0.5498627292790443, 0.7613911099998745, 0.14796296878089388, 0.0, 0.6019038274562558, 1.0, 0.8434707574039941, 0.44353273424522743, 0.40310717862967443, 0.2716151738598797, 0.24633630315175226, 0.8459078890966825, 0.4313190909220067]",0.8295149527096172,Smallest_t_sub_and_choose_top_3_delta_t,15,10**6
1463,-0.025799851432386722,"[0.09056755766514307, 0.43292915617455824, 0.15402903689194603, 0.40211670935402744, 0.6092031060400445, 1.0, 0.7991355930494851, 0.33909651176383293, 0.6987065271220884, 0.379743935577654, 0.9929916556862098, 0.0, 0.1374671519291471]",0.9333249715181471,Smallest_t_sub_and_filter_by_smallest_delta_t,15,10**6
1464,-0.2487603376090465,"[0.08944240420332701, 0.07036025823832741, 1.0, 0.042037213755635364, 0.08004988726971526, 0.00981915423301016, 0.0, 0.04100306924665599, 0.010293885016754227, 0.018768277052202784, 0.015582694824775256, 0.035151023235423864, 0.011993174907305665]",0.4124742140951768,Smallest_delta_t_and_choose_top_3_t_sub,16,10**6
1465,-0.0796429791721156,"[1.0, 0.19377136130777883, 0.9339083915965473, 0.32556432067820007, 0.14917244323116213, 0.631650539468085, 0.39775462683639606, 0.5883453584255071, 0.10736361157653619, 0.6254365292630997, 0.5873905226333426, 0.0, 0.8136208127154385]",0.795918877389056,Smallest_delta_t_and_filter_by_smallest_t_sub_(Chan's_method?),16,10**6
1466,-0.15682557032320094,"[0.8825312487964492, 0.03139732224803779, 0.8036567315510196, 0.12904030843226924, 0.005930814835855198, 0.3251231658989288, 0.4194278485994911, 0.09933289380864918, 0.0, 0.3324500433046008, 0.22867834744183776, 1.0, 0.27321497357043806]",0.6088936899301,Smallest_ratio_and_filter_by_smallest_t_sub,16,10**6
1467,-0.1373613541636917,"[0.9032559803200584, 0.04064521026279056, 0.8361494308962253, 0.1610912344039775, 0.0077560180453633675, 0.38105972296574375, 0.4786110540731322, 0.12533205311496393, 0.0, 0.38880958280863287, 0.27607828772764503, 1.0, 0.3252654648715663]",0.6545198871117998,Smallest_ratio_and_filter_by_smallest_t_sub_without_square,16,10**6
1468,-0.06633914619856174,"[0.5498627292790443, 0.7613911099998745, 0.14796296878089388, 0.0, 0.6019038274562558, 1.0, 0.8434707574039941, 0.44353273424522743, 0.40310717862967443, 0.2716151738598797, 0.24633630315175226, 0.8459078890966825, 0.4313190909220067]",0.8295149527096172,Smallest_t_sub_and_choose_top_3_delta_t,16,10**6
1469,-0.025799851432386722,"[0.09056755766514307, 0.43292915617455824, 0.15402903689194603, 0.40211670935402744, 0.6092031060400445, 1.0, 0.7991355930494851, 0.33909651176383293, 0.6987065271220884, 0.379743935577654, 0.9929916556862098, 0.0, 0.1374671519291471]",0.9333249715181471,Smallest_t_sub_and_filter_by_smallest_delta_t,16,10**6
1470,-0.23969316489240328,"[0.08944240420332701, 0.07036025823832741, 1.0, 0.042037213755635364, 0.08004988726971526, 0.00981915423301016, 0.0, 0.04100306924665599, 0.07078628761531848, 0.018768277052202784, 0.04860630383180889, 0.035151023235423864, 0.011993174907305665]",0.4302591881808169,Smallest_delta_t_and_choose_top_3_t_sub,17,10**6
1471,0.12440670553652587,"[0.9330864416088435, 0.09032333968207448, 0.8639998745529112, 0.2280885317388727, 0.0959009197350847, 0.5480451281986953, 0.30355016064554546, 0.5027775614645945, 0.0, 0.5415495284836407, 0.5017794570368722, 1.0, 0.7382614323344083]",0.6855234687345073,Smallest_delta_t_and_filter_by_smallest_t_sub_(Chan's_method?),17,10**6
1472,-0.26288362557731026,"[0.8852527877000252, 0.6073902043406474, 0.8082056506300455, 0.0, 0.02896160330131185, 0.3407588438159063, 0.43287865726290653, 0.3839291541466779, 0.023168194738531916, 0.34791597069901836, 0.2465484776943515, 1.0, 0.29005327059580727]",0.3855328386284322,Smallest_ratio_and_filter_by_smallest_t_sub,17,10**6
1473,-0.24469390796092116,"[0.906201086385199, 0.6624949753780596, 0.8411374116152478, 0.0, 0.03796216183618045, 0.39990166037835045, 0.49448330904069077, 0.44479009810901693, 0.030442254465795338, 0.4074155970158281, 0.29811609670595435, 1.0, 0.3458059052868062]",0.4204037552316476,Smallest_ratio_and_filter_by_smallest_t_sub_without_square,17,10**6
1474,-0.06633914619856174,"[0.5498627292790443, 0.7613911099998745, 0.14796296878089388, 0.0, 0.6019038274562558, 1.0, 0.8434707574039941, 0.44353273424522743, 0.40310717862967443, 0.2716151738598797, 0.24633630315175226, 0.8459078890966825, 0.4313190909220067]",0.8295149527096172,Smallest_t_sub_and_choose_top_3_delta_t,17,10**6
1475,-0.025799851432386722,"[0.09056755766514307, 0.43292915617455824, 0.15402903689194603, 0.40211670935402744, 0.6092031060400445, 1.0, 0.7991355930494851, 0.33909651176383293, 0.6987065271220884, 0.379743935577654, 0.9929916556862098, 0.0, 0.1374671519291471]",0.9333249715181471,Smallest_t_sub_and_filter_by_smallest_delta_t,17,10**6
1476,-0.5276620522740195,"[0.725158360019106, 0.0611414614452801, 1.0, 0.032537550751821735, 0.07092717793617254, 0.0, 0.14794633772340596, 0.031493151121794224, 0.061571715553721346, 0.00903786702949265, 0.03917178338140279, 0.025583073143362764, 0.0021955794071248863]",0.06384191787616583,Smallest_delta_t_and_choose_top_3_t_sub,18,10**6
1477,-0.20484109841431503,"[1.0, 0.0, 0.4120838916731795, 0.07337797376696469, 0.0029707904928858555, 0.24379668687641756, 0.11357115568510377, 0.2196857901054849, 0.3261269449754898, 0.2403369309077584, 0.21915416902311527, 0.48452173673672827, 0.34511173436072556]",0.5020155366216434,Smallest_delta_t_and_filter_by_smallest_t_sub_(Chan's_method?),18,10**6
1478,-0.6699394554042089,"[1.0, 0.7658757643343127, 0.6435118596664053, 0.47469921878107996, 0.8649268622817179, 0.39772569452291673, 0.5540627054661321, 0.17173267509086398, 0.0, 0.1713324660701354, 0.17765837802046183, 0.8567798170054016, 0.06734629460543347]",0.012235241260512373,Smallest_ratio_and_filter_by_smallest_t_sub,18,10**6
1479,-0.6730814107613923,"[1.0, 0.7959645963590019, 0.6835851950540991, 0.5209356156085982, 0.8839345433994753, 0.44345083620401343, 0.5985798509380392, 0.2015475219516705, 0.0, 0.20109750901047738, 0.208200802089099, 0.8767939032715978, 0.08116292905549476]",0.011687807624197896,Smallest_ratio_and_filter_by_smallest_t_sub_without_square,18,10**6
1480,-0.06633914619856174,"[0.5498627292790443, 0.7613911099998745, 0.14796296878089388, 0.0, 0.6019038274562558, 1.0, 0.8434707574039941, 0.44353273424522743, 0.40310717862967443, 0.2716151738598797, 0.24633630315175226, 0.8459078890966825, 0.4313190909220067]",0.8295149527096172,Smallest_t_sub_and_choose_top_3_delta_t,18,10**6
1481,-0.025799851432386722,"[0.09056755766514307, 0.43292915617455824, 0.15402903689194603, 0.40211670935402744, 0.6092031060400445, 1.0, 0.7991355930494851, 0.33909651176383293, 0.6987065271220884, 0.379743935577654, 0.9929916556862098, 0.0, 0.1374671519291471]",0.9333249715181471,Smallest_t_sub_and_filter_by_smallest_delta_t,18,10**6
1482,-0.5248228489889144,"[0.725158360019106, 0.0611414614452801, 1.0, 0.032537550751821735, 0.2122126720746323, 0.0, 0.14794633772340596, 0.0823965518524364, 0.061571715553721346, 0.00903786702949265, 0.03917178338140279, 0.025583073143362764, 0.038170462125661546]",0.06554913046730773,Smallest_delta_t_and_choose_top_3_t_sub,19,10**6
1483,-0.3726734921458534,"[1.0, 0.0, 0.771191927581832, 0.060623452156215334, 0.9133047617015454, 0.20142007231808146, 0.09383027589270507, 0.3223750391942382, 0.2694397273541955, 0.19856168935013124, 0.1810609042272214, 0.4003024179843124, 0.2851245904255961]",0.20980947045849793,Smallest_delta_t_and_filter_by_smallest_t_sub_(Chan's_method?),19,10**6
1484,-0.23376501650777476,"[0.05749288010153425, 0.04992616370955886, 1.0, 0.02917115037955891, 0.09696760555587426, 0.02368449100938247, 0.034828165854256174, 0.0, 0.029713770465416164, 0.007547221211667367, 0.00799813111103434, 0.05640578871285274, 0.00013510506479529343]",0.44208919110324124,Smallest_ratio_and_filter_by_smallest_t_sub,19,10**6
1485,-0.29282214019237424,"[0.1207660435092614, 0.10674522652954589, 1.0, 0.06580222591374152, 0.18789597298225705, 0.05426722563042056, 0.07736096407374647, 0.0, 0.06692520724209697, 0.018188582581772958, 0.0192460352622095, 0.11877811976744368, 0.00033416750320533267]",0.3315912580208535,Smallest_ratio_and_filter_by_smallest_t_sub_without_square,19,10**6
1486,-0.06633914619856174,"[0.5498627292790443, 0.7613911099998745, 0.14796296878089388, 0.0, 0.6019038274562558, 1.0, 0.8434707574039941, 0.44353273424522743, 0.40310717862967443, 0.2716151738598797, 0.24633630315175226, 0.8459078890966825, 0.4313190909220067]",0.8295149527096172,Smallest_t_sub_and_choose_top_3_delta_t,19,10**6
1487,-0.025799851432386722,"[0.09056755766514307, 0.43292915617455824, 0.15402903689194603, 0.40211670935402744, 0.6092031060400445, 1.0, 0.7991355930494851, 0.33909651176383293, 0.6987065271220884, 0.379743935577654, 0.9929916556862098, 0.0, 0.1374671519291471]",0.9333249715181471,Smallest_t_sub_and_filter_by_smallest_delta_t,19,10**6
1488,-0.5213012015762933,"[0.725158360019106, 0.0611414614452801, 1.0, 0.032537550751821735, 0.2122126720746323, 0.0, 0.14794633772340596, 0.0823965518524364, 0.061571715553721346, 0.06448629146717032, 0.05857223280830794, 0.025583073143362764, 0.038170462125661546]",0.06771104081530974,Smallest_delta_t_and_choose_top_3_t_sub,20,10**6
1489,-0.21898692440157652,"[0.10633015004251518, 0.0, 1.0, 0.02820252761550369, 0.09711183234626891, 0.021417026511155863, 0.009976987314201926, 0.03427818628748506, 0.028649566636985993, 0.021113094221294745, 0.03384028701470414, 0.04256421616665357, 0.030317340480764326]",0.4722585248180397,Smallest_delta_t_and_filter_by_smallest_t_sub_(Chan's_method?),20,10**6
1490,-0.22886336082430644,"[0.057365525409766464, 0.04979778657794584, 1.0, 0.02903996876162481, 0.09684558482009123, 0.03773014372859845, 0.03469774863103793, 0.004214419078973389, 0.06371367602846659, 0.004341029345160387, 0.03240700050799214, 0.056278287129686674, 0.0]",0.45198952201878473,Smallest_ratio_and_filter_by_smallest_t_sub,20,10**6
1491,-0.2832721846001109,"[0.12047213387823998, 0.10644663003092261, 1.0, 0.06548994302128067, 0.18762450349092344, 0.08311955581358943, 0.07705254502712848, 0.010265650133796095, 0.13191563258388672, 0.010569395039672283, 0.07241012815778369, 0.11848354561484739, 0.0]",0.34832135311636053,Smallest_ratio_and_filter_by_smallest_t_sub_without_square,20,10**6
1492,-0.06633914619856174,"[0.5498627292790443, 0.7613911099998745, 0.14796296878089388, 0.0, 0.6019038274562558, 1.0, 0.8434707574039941, 0.44353273424522743, 0.40310717862967443, 0.2716151738598797, 0.24633630315175226, 0.8459078890966825, 0.4313190909220067]",0.8295149527096172,Smallest_t_sub_and_choose_top_3_delta_t,20,10**6
1493,-0.025799851432386722,"[0.09056755766514307, 0.43292915617455824, 0.15402903689194603, 0.40211670935402744, 0.6092031060400445, 1.0, 0.7991355930494851, 0.33909651176383293, 0.6987065271220884, 0.379743935577654, 0.9929916556862098, 0.0, 0.1374671519291471]",0.9333249715181471,Smallest_t_sub_and_filter_by_smallest_delta_t,20,10**6
1494,-0.5243282237803277,"[0.725158360019106, 0.0611414614452801, 1.0, 0.032537550751821735, 0.2122126720746323, 0.0, 0.3048848445220519, 0.0823965518524364, 0.061571715553721346, 0.06448629146717032, 0.05857223280830794, 0.025583073143362764, 0.038170462125661546]",0.06584980247666311,Smallest_delta_t_and_choose_top_3_t_sub,21,10**6
1495,-0.25359729475695003,"[0.08944240420332701, 0.07036025823832741, 1.0, 0.04203721375563539, 0.08004988726971526, 0.0029246710404830624, 0.0, 0.016028869112789425, 0.010293885016754227, 0.00261499531946139, 0.015582694824775256, 0.024471480716877908, 0.011993174907305665]",0.4031419203659845,Smallest_delta_t_and_filter_by_smallest_t_sub_(Chan's_method?),21,10**6
1496,-0.5208388713187196,"[0.7209966866956409, 0.04979778657794584, 1.0, 0.012329016135232313, 0.09684558482009123, 0.03773014372859845, 0.1247972463967492, 0.004214419078973389, 0.06371367602846659, 0.004341029345160387, 0.03240700050799214, 0.0752497159916881, 0.0]",0.06799853391375585,Smallest_ratio_and_filter_by_smallest_t_sub,21,10**6
1497,-0.56628536308405,"[0.811938203084413, 0.10644663003092261, 1.0, 0.029227502377450778, 0.18762450349092344, 0.08311955581358943, 0.23040391322265166, 0.010265650133796095, 0.13191563258388672, 0.010569395039672283, 0.07241012815778369, 0.1520296083586684, 0.0]",0.043632870607135686,Smallest_ratio_and_filter_by_smallest_t_sub_without_square,21,10**6
1498,-0.06633914619856174,"[0.5498627292790443, 0.7613911099998745, 0.14796296878089388, 0.0, 0.6019038274562558, 1.0, 0.8434707574039941, 0.44353273424522743, 0.40310717862967443, 0.2716151738598797, 0.24633630315175226, 0.8459078890966825, 0.4313190909220067]",0.8295149527096172,Smallest_t_sub_and_choose_top_3_delta_t,21,10**6
1499,-0.025799851432386722,"[0.09056755766514307, 0.43292915617455824, 0.15402903689194603, 0.40211670935402744, 0.6092031060400445, 1.0, 0.7991355930494851, 0.33909651176383293, 0.6987065271220884, 0.379743935577654, 0.9929916556862098, 0.0, 0.1374671519291471]",0.9333249715181471,Smallest_t_sub_and_filter_by_smallest_delta_t,21,10**6
1500,-0.5243282237803277,"[0.725158360019106, 0.0611414614452801, 1.0, 0.032537550751821735, 0.2122126720746323, 0.0, 0.3048848445220519, 0.0823965518524364, 0.061571715553721346, 0.06448629146717032, 0.05857223280830794, 0.025583073143362764, 0.038170462125661546]",0.06584980247666311,Smallest_delta_t_and_choose_top_3_t_sub,22,10**6
1501,-0.25359729475695003,"[0.08944240420332701, 0.07036025823832741, 1.0, 0.04203721375563539, 0.08004988726971526, 0.0029246710404830624, 0.0, 0.016028869112789425, 0.010293885016754227, 0.00261499531946139, 0.015582694824775256, 0.024471480716877908, 0.011993174907305665]",0.4031419203659845,Smallest_delta_t_and_filter_by_smallest_t_sub_(Chan's_method?),22,10**6
1502,-0.5357285226595455,"[0.7229419688377777, 0.056422838357071126, 1.0, 0.08345455920824364, 0.10314260737023216, 0.044439334186417184, 0.11745690988995618, 0.011157289703057998, 0.07024170268298154, 0.019003144059252717, 0.03522644888704859, 0.08169731043819213, 0.0]",0.059163024656236525,Smallest_ratio_and_filter_by_smallest_t_sub,22,10**6
1503,-0.5986712656767466,"[0.8152324651357322, 0.12209892627500735, 1.0, 0.16984370209053518, 0.20185481402428926, 0.09918047037687998, 0.22393858386628224, 0.027602740192097325, 0.14712179053741345, 0.045754220056646165, 0.08066162297350511, 0.1668834315574349, 0.0]",0.030634733764336543,Smallest_ratio_and_filter_by_smallest_t_sub_without_square,22,10**6
1504,-0.06633914619856174,"[0.5498627292790443, 0.7613911099998745, 0.14796296878089388, 0.0, 0.6019038274562558, 1.0, 0.8434707574039941, 0.44353273424522743, 0.40310717862967443, 0.2716151738598797, 0.24633630315175226, 0.8459078890966825, 0.4313190909220067]",0.8295149527096172,Smallest_t_sub_and_choose_top_3_delta_t,22,10**6
1505,-0.025799851432386722,"[0.09056755766514307, 0.43292915617455824, 0.15402903689194603, 0.40211670935402744, 0.6092031060400445, 1.0, 0.7991355930494851, 0.33909651176383293, 0.6987065271220884, 0.379743935577654, 0.9929916556862098, 0.0, 0.1374671519291471]",0.9333249715181471,Smallest_t_sub_and_filter_by_smallest_delta_t,22,10**6
1506,-0.5243282237803277,"[0.725158360019106, 0.0611414614452801, 1.0, 0.032537550751821735, 0.2122126720746323, 0.0, 0.3048848445220519, 0.0823965518524364, 0.061571715553721346, 0.06448629146717032, 0.05857223280830794, 0.025583073143362764, 0.038170462125661546]",0.06584980247666311,Smallest_delta_t_and_choose_top_3_t_sub,23,10**6
1507,-0.25359729475695003,"[0.08944240420332701, 0.07036025823832741, 1.0, 0.04203721375563539, 0.08004988726971526, 0.0029246710404830624, 0.0, 0.016028869112789425, 0.010293885016754227, 0.00261499531946139, 0.015582694824775256, 0.024471480716877908, 0.011993174907305665]",0.4031419203659845,Smallest_delta_t_and_filter_by_smallest_t_sub_(Chan's_method?),23,10**6
1508,-0.5610875884569387,"[0.7229419688377777, 0.12522444081263231, 1.0, 0.08345455920824364, 0.10314260737023216, 0.04068871093000336, 0.2992792634291867, 0.011157289703057998, 0.07024170268298154, 0.019003144059252717, 0.03522644888704859, 0.08169731043819213, 0.0]",0.046039333422647016,Smallest_ratio_and_filter_by_smallest_t_sub,23,10**6
1509,-0.6291957696075445,"[0.8152324651357322, 0.23555221990409794, 1.0, 0.16984370209053518, 0.20185481402428926, 0.09174283737044074, 0.4509828276572907, 0.027602740192097325, 0.14712179053741345, 0.045754220056646165, 0.08066162297350511, 0.1668834315574349, 0.0]",0.02122278271751402,Smallest_ratio_and_filter_by_smallest_t_sub_without_square,23,10**6
1510,-0.06633914619856174,"[0.5498627292790443, 0.7613911099998745, 0.14796296878089388, 0.0, 0.6019038274562558, 1.0, 0.8434707574039941, 0.44353273424522743, 0.40310717862967443, 0.2716151738598797, 0.24633630315175226, 0.8459078890966825, 0.4313190909220067]",0.8295149527096172,Smallest_t_sub_and_choose_top_3_delta_t,23,10**6
1511,-0.025799851432386722,"[0.09056755766514307, 0.43292915617455824, 0.15402903689194603, 0.40211670935402744, 0.6092031060400445, 1.0, 0.7991355930494851, 0.33909651176383293, 0.6987065271220884, 0.379743935577654, 0.9929916556862098, 0.0, 0.1374671519291471]",0.9333249715181471,Smallest_t_sub_and_filter_by_smallest_delta_t,23,10**6
1512,-0.6227556763467013,"[0.7159149275566454, 0.376360359258144, 1.0, 0.0, 0.5430603048641831, 0.2353917963151157, 0.281506836758236, 0.0882383278648494, 0.030010637440721608, 0.033023235930424145, 0.026910276545325285, 0.12178350244781821, 0.050187146453935724]",0.023000132891847137,Smallest_delta_t_and_choose_top_3_t_sub,24,10**6
1513,-0.5206155917287193,"[0.7278570724717319, 0.07036025823832741, 1.0, 0.04203721375563539, 0.08004988726971526, 0.0029246710404830624, 0.0, 0.04100306924665599, 0.010293885016754227, 0.00261499531946139, 0.015582694824775256, 0.035151023235423864, 0.011993174907305665]",0.06813768350266199,Smallest_delta_t_and_filter_by_smallest_t_sub_(Chan's_method?),24,10**6
1514,-0.5620840360435803,"[0.7229419688377777, 0.12522444081263231, 1.0, 0.08345455920824364, 0.10314260737023216, 0.10165028459236819, 0.2992792634291867, 0.07793595111131472, 0.07024170268298154, 0.06616134802770084, 0.12185999383426588, 0.07661364473191846, 0.0]",0.04557077735082578,Smallest_ratio_and_filter_by_smallest_t_sub,24,10**6
1515,-0.6389976001716668,"[0.8152324651357322, 0.23555221990409794, 1.0, 0.16984370209053518, 0.20185481402428926, 0.1994980456556459, 0.4509828276572907, 0.1604852225162808, 0.14712179053741345, 0.1398760915754802, 0.2305521550400873, 0.15821542579943057, 0.0]",0.01871619937916762,Smallest_ratio_and_filter_by_smallest_t_sub_without_square,24,10**6
